order_id,order_date,region,segment,category,account,order_value
ORD-100453,2025-08-02,West,smb,fashion,,17992.76
ORD-100454,2025-08-02,West,smb,electronics,,23127.91
ORD-100455,2025-08-02,West,smb,grocery,,15099.59
ORD-100456,2025-08-02,West,smb,grocery,,22189.53
ORD-100457,2025-08-02,North,enterprise,fashion,ENT-004|Bluepeak Traders,94625.27
ORD-100458,2025-08-02,North,enterprise,fashion,ENT-004|Bluepeak Traders,80510.49
ORD-100459,2025-08-02,North-West,enterprise,electronics,ENT-015|Mantra Retail,83674.46
ORD-100460,2025-08-02,North-West,enterprise,electronics,ENT-017|Orchid Mart,80668.51
ORD-100461,2025-08-02,North-West,enterprise,grocery,ENT-019|Quantum Retail,89989.29
ORD-100462,2025-08-02,South,enterprise,fashion,ENT-021|Sagar Wholesale,81672.55
ORD-100463,2025-08-02,South,enterprise,fashion,ENT-021|Sagar Wholesale,86362.16
ORD-100464,2025-08-02,South,enterprise,grocery,ENT-024|Vertex Retail,78912.6
ORD-100465,2025-08-02,South,enterprise,fashion,ENT-028|Zephyr Retail,119742.08
ORD-100466,2025-08-02,South,enterprise,electronics,ENT-028|Zephyr Retail,106420.6
ORD-100467,2025-08-03,North,consumer,fashion,,2074.86
ORD-100468,2025-08-03,North,consumer,electronics,,2716.83
ORD-100469,2025-08-03,North,consumer,grocery,,1510.24
ORD-100470,2025-08-03,North,consumer,grocery,,2805.29
ORD-100471,2025-08-03,North,consumer,grocery,,2402.8
ORD-100472,2025-08-03,North,consumer,fashion,,1725.17
ORD-100473,2025-08-03,North,consumer,fashion,,2187.75
ORD-100474,2025-08-03,North,consumer,fashion,,2234.24
ORD-100475,2025-08-03,North,consumer,electronics,,2156.86
ORD-100476,2025-08-03,North,consumer,electronics,,3994.21
ORD-100477,2025-08-03,North,consumer,grocery,,2311.4
ORD-100478,2025-08-03,North,consumer,electronics,,2180.49
ORD-100479,2025-08-03,North,consumer,fashion,,512.29
ORD-100480,2025-08-03,North,consumer,grocery,,1595.21
ORD-100481,2025-08-03,North,consumer,grocery,,2163.23
ORD-100482,2025-08-03,North,consumer,fashion,,1782.73
ORD-100483,2025-08-03,North,consumer,fashion,,3643.54
ORD-100484,2025-08-03,North,consumer,electronics,,2251.56
ORD-100485,2025-08-03,North,consumer,electronics,,3559.6
ORD-100486,2025-08-03,North,consumer,grocery,,2455.53
ORD-100487,2025-08-03,North,consumer,grocery,,2433.51
ORD-100488,2025-08-03,North,consumer,electronics,,2320.08
ORD-100489,2025-08-03,North,consumer,grocery,,2403.42
ORD-100490,2025-08-03,North,consumer,fashion,,3946.92
ORD-100491,2025-08-03,North,consumer,fashion,,312.35
ORD-100492,2025-08-03,North,consumer,grocery,,598.61
ORD-100493,2025-08-03,North,consumer,grocery,,1911.15
ORD-100494,2025-08-03,North,consumer,electronics,,2413.08
ORD-100495,2025-08-03,North,consumer,grocery,,3021.09
ORD-100496,2025-08-03,North,consumer,electronics,,2825.78
ORD-100497,2025-08-03,North,consumer,grocery,,2054.18
ORD-100498,2025-08-03,North,consumer,grocery,,3317.14
ORD-100499,2025-08-03,North,consumer,electronics,,3327.18
ORD-100500,2025-08-03,North,consumer,electronics,,2565.65
ORD-100501,2025-08-03,North,smb,grocery,,10842.79
ORD-100502,2025-08-03,North,smb,electronics,,16355.77
ORD-100503,2025-08-03,North-West,consumer,electronics,,1566.12
ORD-100504,2025-08-03,North-West,consumer,fashion,,3736.43
ORD-100505,2025-08-03,North-West,consumer,fashion,,1447.55
ORD-100506,2025-08-03,North-West,consumer,grocery,,1209.71
ORD-100507,2025-08-03,North-West,consumer,grocery,,1962.43
ORD-100508,2025-08-03,North-West,consumer,electronics,,2778.2
ORD-100509,2025-08-03,North-West,consumer,fashion,,2307.84
ORD-100510,2025-08-03,North-West,consumer,grocery,,1814.49
ORD-100511,2025-08-03,North-West,consumer,fashion,,1793.21
ORD-100512,2025-08-03,North-West,consumer,grocery,,1758.9
ORD-100513,2025-08-03,North-West,consumer,electronics,,1608.44
ORD-100514,2025-08-03,North-West,consumer,electronics,,4453.47
ORD-100515,2025-08-03,North-West,consumer,fashion,,2667.76
ORD-100516,2025-08-03,North-West,consumer,grocery,,3198.08
ORD-100517,2025-08-03,North-West,consumer,electronics,,1959.83
ORD-100518,2025-08-03,North-West,consumer,fashion,,2232.64
ORD-100519,2025-08-03,North-West,consumer,fashion,,1757.8
ORD-100520,2025-08-03,North-West,consumer,grocery,,300.0
ORD-100521,2025-08-03,North-West,consumer,grocery,,1159.79
ORD-100522,2025-08-03,North-West,consumer,electronics,,770.44
ORD-100523,2025-08-03,North-West,consumer,fashion,,375.19
ORD-100524,2025-08-03,North-West,consumer,electronics,,1324.18
ORD-100525,2025-08-03,North-West,consumer,fashion,,3592.46
ORD-100526,2025-08-03,North-West,consumer,grocery,,2360.01
ORD-100527,2025-08-03,North-West,consumer,grocery,,3561.51
ORD-100528,2025-08-03,North-West,consumer,electronics,,2769.88
ORD-100529,2025-08-03,North-West,consumer,electronics,,3104.3
ORD-100530,2025-08-03,North-West,consumer,fashion,,1589.19
ORD-100531,2025-08-03,North-West,consumer,grocery,,2871.56
ORD-100532,2025-08-03,North-West,consumer,grocery,,3055.84
ORD-100533,2025-08-03,North-West,consumer,fashion,,1881.02
ORD-100534,2025-08-03,North-West,consumer,fashion,,2903.59
ORD-100535,2025-08-03,North-West,consumer,fashion,,2909.57
ORD-100536,2025-08-03,North-West,consumer,electronics,,1905.4
ORD-100537,2025-08-03,North-West,consumer,grocery,,1389.51
ORD-100538,2025-08-03,North-West,consumer,fashion,,1334.28
ORD-100539,2025-08-03,North-West,consumer,grocery,,2477.85
ORD-100540,2025-08-03,North-West,consumer,electronics,,2694.31
ORD-100541,2025-08-03,North-West,consumer,fashion,,1686.73
ORD-100542,2025-08-03,North-West,consumer,grocery,,2423.93
ORD-100543,2025-08-03,North-West,consumer,grocery,,2913.48
ORD-100544,2025-08-03,North-West,consumer,fashion,,2956.37
ORD-100545,2025-08-03,North-West,consumer,grocery,,3796.69
ORD-100546,2025-08-03,North-West,consumer,grocery,,3549.28
ORD-100547,2025-08-03,North-West,consumer,grocery,,1498.84
ORD-100548,2025-08-03,North-West,consumer,grocery,,3915.23
ORD-100549,2025-08-03,North-West,consumer,electronics,,1922.12
ORD-100550,2025-08-03,North-West,consumer,fashion,,3340.39
ORD-100551,2025-08-03,North-West,consumer,fashion,,2461.19
ORD-100552,2025-08-03,North-West,consumer,electronics,,2029.07
ORD-100553,2025-08-03,North-West,consumer,electronics,,773.07
ORD-100554,2025-08-03,North-West,consumer,fashion,,2245.59
ORD-100555,2025-08-03,North-West,consumer,electronics,,996.56
ORD-100556,2025-08-03,North-West,consumer,grocery,,3270.57
ORD-100557,2025-08-03,North-West,consumer,grocery,,3765.11
ORD-100558,2025-08-03,North-West,consumer,fashion,,1682.78
ORD-100559,2025-08-03,North-West,consumer,electronics,,2671.77
ORD-100560,2025-08-03,North-West,consumer,grocery,,1747.15
ORD-100561,2025-08-03,North-West,consumer,grocery,,1834.36
ORD-100562,2025-08-03,North-West,consumer,grocery,,3097.05
ORD-100563,2025-08-03,North-West,consumer,electronics,,2365.32
ORD-100564,2025-08-03,North-West,consumer,grocery,,3965.68
ORD-100565,2025-08-03,North-West,consumer,grocery,,1965.99
ORD-100566,2025-08-03,North-West,consumer,electronics,,3299.4
ORD-100567,2025-08-03,North-West,consumer,electronics,,2487.67
ORD-100568,2025-08-03,North-West,consumer,electronics,,3116.2
ORD-100569,2025-08-03,North-West,consumer,electronics,,1997.56
ORD-100570,2025-08-03,North-West,consumer,electronics,,2355.4
ORD-100571,2025-08-03,North-West,smb,grocery,,22558.03
ORD-100572,2025-08-03,North-West,smb,fashion,,19404.5
ORD-100573,2025-08-03,North-West,smb,grocery,,20142.25
ORD-100574,2025-08-03,North-West,smb,grocery,,27669.37
ORD-100575,2025-08-03,North-West,smb,grocery,,20436.47
ORD-100576,2025-08-03,South,consumer,grocery,,3049.68
ORD-100577,2025-08-03,South,consumer,electronics,,4121.66
ORD-100578,2025-08-03,South,consumer,electronics,,2819.56
ORD-100579,2025-08-03,South,consumer,electronics,,2061.41
ORD-100580,2025-08-03,South,consumer,fashion,,1943.61
ORD-100581,2025-08-03,South,consumer,electronics,,2030.69
ORD-100582,2025-08-03,South,consumer,grocery,,2171.43
ORD-100583,2025-08-03,South,consumer,fashion,,2059.97
ORD-100584,2025-08-03,South,consumer,fashion,,3224.68
ORD-100585,2025-08-03,South,consumer,electronics,,840.11
ORD-100586,2025-08-03,South,consumer,electronics,,3175.8
ORD-100587,2025-08-03,South,consumer,electronics,,2058.28
ORD-100588,2025-08-03,South,consumer,electronics,,2739.25
ORD-100589,2025-08-03,South,consumer,electronics,,1385.71
ORD-100590,2025-08-03,South,consumer,grocery,,3595.77
ORD-100591,2025-08-03,South,consumer,fashion,,3521.07
ORD-100592,2025-08-03,South,consumer,grocery,,3263.63
ORD-100593,2025-08-03,South,consumer,grocery,,1036.72
ORD-100594,2025-08-03,South,consumer,electronics,,3146.21
ORD-100595,2025-08-03,South,consumer,fashion,,2764.37
ORD-100596,2025-08-03,South,consumer,grocery,,955.26
ORD-100597,2025-08-03,South,consumer,fashion,,2378.13
ORD-100598,2025-08-03,South,consumer,fashion,,2728.08
ORD-100599,2025-08-03,South,consumer,electronics,,2900.47
ORD-100600,2025-08-03,South,consumer,electronics,,2559.54
ORD-100601,2025-08-03,South,consumer,electronics,,2662.11
ORD-100602,2025-08-03,South,consumer,grocery,,3726.25
ORD-100603,2025-08-03,South,consumer,fashion,,3503.43
ORD-100604,2025-08-03,South,consumer,grocery,,300.0
ORD-100605,2025-08-03,South,consumer,fashion,,2114.31
ORD-100606,2025-08-03,South,consumer,grocery,,2251.81
ORD-100607,2025-08-03,South,consumer,electronics,,823.11
ORD-100608,2025-08-03,South,consumer,electronics,,2484.76
ORD-100609,2025-08-03,South,consumer,grocery,,3523.88
ORD-100610,2025-08-03,South,consumer,grocery,,1422.09
ORD-100611,2025-08-03,South,consumer,grocery,,2702.76
ORD-100612,2025-08-03,South,consumer,electronics,,1575.76
ORD-100613,2025-08-03,South,consumer,fashion,,1795.28
ORD-100614,2025-08-03,South,smb,electronics,,21876.59
ORD-100615,2025-08-03,South,smb,grocery,,16591.17
ORD-100616,2025-08-03,South,smb,grocery,,13169.26
ORD-100617,2025-08-03,East,consumer,grocery,,1148.38
ORD-100618,2025-08-03,East,consumer,fashion,,3694.83
ORD-100619,2025-08-03,East,consumer,grocery,,2270.38
ORD-100620,2025-08-03,East,consumer,electronics,,2661.04
ORD-100621,2025-08-03,East,consumer,fashion,,4493.2
ORD-100622,2025-08-03,East,consumer,electronics,,3764.8
ORD-100623,2025-08-03,East,consumer,electronics,,2124.09
ORD-100624,2025-08-03,East,consumer,grocery,,1866.1
ORD-100625,2025-08-03,East,consumer,fashion,,2107.01
ORD-100626,2025-08-03,East,consumer,fashion,,2858.91
ORD-100627,2025-08-03,East,consumer,electronics,,2305.3
ORD-100628,2025-08-03,East,consumer,electronics,,2044.28
ORD-100629,2025-08-03,East,consumer,fashion,,3720.46
ORD-100630,2025-08-03,East,consumer,electronics,,2297.21
ORD-100631,2025-08-03,East,consumer,electronics,,4469.63
ORD-100632,2025-08-03,East,consumer,electronics,,2481.67
ORD-100633,2025-08-03,East,consumer,grocery,,4006.79
ORD-100634,2025-08-03,East,consumer,fashion,,2721.59
ORD-100635,2025-08-03,East,consumer,fashion,,3266.66
ORD-100636,2025-08-03,East,consumer,fashion,,1747.85
ORD-100637,2025-08-03,East,consumer,electronics,,1631.62
ORD-100638,2025-08-03,East,consumer,electronics,,2813.74
ORD-100639,2025-08-03,East,consumer,grocery,,3289.7
ORD-100640,2025-08-03,East,smb,grocery,,19707.51
ORD-100641,2025-08-03,East,smb,fashion,,18929.45
ORD-100642,2025-08-03,East,smb,electronics,,14795.28
ORD-100643,2025-08-03,East,smb,grocery,,17882.04
ORD-100644,2025-08-03,West,consumer,electronics,,2209.44
ORD-100645,2025-08-03,West,consumer,grocery,,2848.85
ORD-100646,2025-08-03,West,consumer,fashion,,503.53
ORD-100647,2025-08-03,West,consumer,electronics,,2361.18
ORD-100648,2025-08-03,West,consumer,grocery,,4197.76
ORD-100649,2025-08-03,West,consumer,electronics,,2519.11
ORD-100650,2025-08-03,West,consumer,electronics,,2461.12
ORD-100651,2025-08-03,West,consumer,electronics,,2893.32
ORD-100652,2025-08-03,West,consumer,electronics,,3206.04
ORD-100653,2025-08-03,West,consumer,fashion,,602.28
ORD-100654,2025-08-03,West,consumer,grocery,,885.91
ORD-100655,2025-08-03,West,consumer,fashion,,2589.26
ORD-100656,2025-08-03,West,consumer,fashion,,1756.61
ORD-100657,2025-08-03,West,consumer,electronics,,3580.82
ORD-100658,2025-08-03,West,consumer,electronics,,2116.34
ORD-100659,2025-08-03,West,consumer,fashion,,658.92
ORD-100660,2025-08-03,West,consumer,electronics,,1258.79
ORD-100661,2025-08-03,West,consumer,fashion,,300.0
ORD-100662,2025-08-03,West,consumer,electronics,,2189.29
ORD-100663,2025-08-03,West,consumer,grocery,,2230.45
ORD-100664,2025-08-03,West,consumer,fashion,,2017.98
ORD-100665,2025-08-03,West,consumer,electronics,,3370.99
ORD-100666,2025-08-03,West,consumer,electronics,,3478.67
ORD-100667,2025-08-03,West,consumer,fashion,,2246.65
ORD-100668,2025-08-03,West,consumer,electronics,,478.78
ORD-100669,2025-08-03,West,consumer,grocery,,2955.55
ORD-100670,2025-08-03,West,consumer,grocery,,2899.82
ORD-100671,2025-08-03,West,consumer,electronics,,2678.45
ORD-100672,2025-08-03,West,consumer,fashion,,3283.33
ORD-100673,2025-08-03,West,consumer,fashion,,1351.65
ORD-100674,2025-08-03,West,consumer,grocery,,4207.88
ORD-100675,2025-08-03,West,consumer,fashion,,1536.52
ORD-100676,2025-08-03,West,consumer,electronics,,3074.3
ORD-100677,2025-08-03,West,consumer,electronics,,881.39
ORD-100678,2025-08-03,West,consumer,grocery,,1562.76
ORD-100679,2025-08-03,West,consumer,fashion,,3764.73
ORD-100680,2025-08-03,West,consumer,electronics,,2165.19
ORD-100681,2025-08-03,West,consumer,electronics,,3155.93
ORD-100682,2025-08-03,West,consumer,grocery,,2613.26
ORD-100683,2025-08-03,West,smb,electronics,,20861.05
ORD-100684,2025-08-03,West,smb,electronics,,14344.04
ORD-100685,2025-08-03,West,smb,grocery,,17379.3
ORD-100686,2025-08-03,West,smb,grocery,,9571.25
ORD-100687,2025-08-03,West,smb,fashion,,5809.41
ORD-100688,2025-08-03,North,enterprise,fashion,ENT-003|Aster Distributors,92058.69
ORD-100689,2025-08-03,North-West,enterprise,electronics,ENT-014|Lotus Wholesale,91340.82
ORD-100690,2025-08-03,North-West,enterprise,fashion,ENT-017|Orchid Mart,149113.38
ORD-100691,2025-08-03,South,enterprise,electronics,ENT-024|Vertex Retail,33425.45
ORD-100692,2025-08-03,South,enterprise,fashion,ENT-026|Xenia Traders,66723.06
ORD-100693,2025-08-03,East,enterprise,fashion,ENT-029|Anvil Supplies,106424.02
ORD-100694,2025-08-04,North,consumer,fashion,,2307.6
ORD-100695,2025-08-04,North,consumer,electronics,,4018.46
ORD-100696,2025-08-04,North,consumer,fashion,,3472.25
ORD-100697,2025-08-04,North,consumer,fashion,,1773.41
ORD-100698,2025-08-04,North,consumer,fashion,,2601.57
ORD-100699,2025-08-04,North,consumer,electronics,,2401.8
ORD-100700,2025-08-04,North,consumer,grocery,,2653.76
ORD-100701,2025-08-04,North,consumer,fashion,,1771.19
ORD-100702,2025-08-04,North,consumer,electronics,,2319.61
ORD-100703,2025-08-04,North,consumer,electronics,,961.75
ORD-100704,2025-08-04,North,consumer,electronics,,2521.61
ORD-100705,2025-08-04,North,consumer,fashion,,2805.02
ORD-100706,2025-08-04,North,consumer,fashion,,2195.32
ORD-100707,2025-08-04,North,consumer,grocery,,946.45
ORD-100708,2025-08-04,North,consumer,fashion,,3289.68
ORD-100709,2025-08-04,North,consumer,grocery,,2728.07
ORD-100710,2025-08-04,North,consumer,grocery,,1746.59
ORD-100711,2025-08-04,North,consumer,grocery,,2147.46
ORD-100712,2025-08-04,North,consumer,grocery,,1049.4
ORD-100713,2025-08-04,North,consumer,electronics,,1477.13
ORD-100714,2025-08-04,North,consumer,fashion,,1915.97
ORD-100715,2025-08-04,North,consumer,fashion,,3505.58
ORD-100716,2025-08-04,North,consumer,electronics,,1824.45
ORD-100717,2025-08-04,North,consumer,grocery,,2976.19
ORD-100718,2025-08-04,North,consumer,electronics,,1915.52
ORD-100719,2025-08-04,North,consumer,fashion,,2623.15
ORD-100720,2025-08-04,North,consumer,fashion,,2272.74
ORD-100721,2025-08-04,North,consumer,fashion,,3185.75
ORD-100722,2025-08-04,North,consumer,electronics,,1918.67
ORD-100723,2025-08-04,North,smb,fashion,,21152.71
ORD-100724,2025-08-04,North,smb,grocery,,11040.41
ORD-100725,2025-08-04,North,smb,fashion,,23446.04
ORD-100726,2025-08-04,North,smb,grocery,,10732.03
ORD-100727,2025-08-04,North,smb,fashion,,14553.95
ORD-100728,2025-08-04,North,smb,grocery,,27999.32
ORD-100729,2025-08-04,North,smb,grocery,,23862.24
ORD-100730,2025-08-04,North,smb,fashion,,18507.54
ORD-100731,2025-08-04,North-West,consumer,fashion,,2855.92
ORD-100732,2025-08-04,North-West,consumer,electronics,,1219.38
ORD-100733,2025-08-04,North-West,consumer,grocery,,3004.11
ORD-100734,2025-08-04,North-West,consumer,electronics,,1702.81
ORD-100735,2025-08-04,North-West,consumer,grocery,,1880.7
ORD-100736,2025-08-04,North-West,consumer,grocery,,2682.44
ORD-100737,2025-08-04,North-West,consumer,fashion,,1957.43
ORD-100738,2025-08-04,North-West,consumer,electronics,,3203.57
ORD-100739,2025-08-04,North-West,consumer,fashion,,1702.94
ORD-100740,2025-08-04,North-West,consumer,grocery,,1842.95
ORD-100741,2025-08-04,North-West,consumer,fashion,,1809.27
ORD-100742,2025-08-04,North-West,consumer,fashion,,1890.93
ORD-100743,2025-08-04,North-West,consumer,fashion,,3389.27
ORD-100744,2025-08-04,North-West,consumer,electronics,,2965.92
ORD-100745,2025-08-04,North-West,consumer,electronics,,3938.95
ORD-100746,2025-08-04,North-West,consumer,electronics,,4440.88
ORD-100747,2025-08-04,North-West,consumer,electronics,,1472.35
ORD-100748,2025-08-04,North-West,consumer,grocery,,2463.38
ORD-100749,2025-08-04,North-West,consumer,fashion,,1341.42
ORD-100750,2025-08-04,North-West,consumer,fashion,,1700.15
ORD-100751,2025-08-04,North-West,consumer,grocery,,1832.93
ORD-100752,2025-08-04,North-West,consumer,grocery,,1448.56
ORD-100753,2025-08-04,North-West,consumer,fashion,,1453.3
ORD-100754,2025-08-04,North-West,consumer,fashion,,2270.14
ORD-100755,2025-08-04,North-West,consumer,electronics,,1304.95
ORD-100756,2025-08-04,North-West,consumer,grocery,,3157.91
ORD-100757,2025-08-04,North-West,consumer,fashion,,1574.02
ORD-100758,2025-08-04,North-West,consumer,electronics,,4928.61
ORD-100759,2025-08-04,North-West,consumer,grocery,,1993.75
ORD-100760,2025-08-04,North-West,consumer,fashion,,2464.82
ORD-100761,2025-08-04,North-West,consumer,fashion,,1234.19
ORD-100762,2025-08-04,North-West,consumer,fashion,,3935.48
ORD-100763,2025-08-04,North-West,consumer,fashion,,3407.55
ORD-100764,2025-08-04,North-West,consumer,electronics,,2667.22
ORD-100765,2025-08-04,North-West,consumer,electronics,,1187.88
ORD-100766,2025-08-04,North-West,consumer,grocery,,2589.6
ORD-100767,2025-08-04,North-West,consumer,grocery,,1390.71
ORD-100768,2025-08-04,North-West,consumer,grocery,,3716.12
ORD-100769,2025-08-04,North-West,consumer,grocery,,3128.28
ORD-100770,2025-08-04,North-West,consumer,grocery,,2485.9
ORD-100771,2025-08-04,North-West,consumer,fashion,,300.0
ORD-100772,2025-08-04,North-West,consumer,electronics,,1514.93
ORD-100773,2025-08-04,North-West,consumer,electronics,,3018.99
ORD-100774,2025-08-04,North-West,consumer,electronics,,3491.6
ORD-100775,2025-08-04,North-West,consumer,electronics,,3398.25
ORD-100776,2025-08-04,North-West,consumer,fashion,,967.19
ORD-100777,2025-08-04,North-West,consumer,grocery,,2671.4
ORD-100778,2025-08-04,North-West,consumer,electronics,,3313.96
ORD-100779,2025-08-04,North-West,consumer,fashion,,907.5
ORD-100780,2025-08-04,North-West,consumer,grocery,,2392.89
ORD-100781,2025-08-04,North-West,consumer,electronics,,2646.46
ORD-100782,2025-08-04,North-West,consumer,electronics,,2129.31
ORD-100783,2025-08-04,North-West,consumer,electronics,,733.05
ORD-100784,2025-08-04,North-West,consumer,grocery,,2106.87
ORD-100785,2025-08-04,North-West,consumer,electronics,,2105.43
ORD-100786,2025-08-04,North-West,consumer,electronics,,2266.73
